lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0.0,0.0,0.0,0.08172112703323364,-0.040057241916656494,-0.030654611208376537,0.16146636009216309,-0.09832137823104858,-0.0396354646914574,0.19110578298568726,-0.17530688643455505,-0.048152111613092075,0.1842697262763977,-0.23850411176681519,-0.05279345824652637,0.12718790769577026,-0.18114247918128967,-0.0032069663544120885,0.12117069959640503,-0.23274478316307068,-0.04672464742594684,0.09752088785171509,-0.18478137254714966,-0.07327482863598789,0.08826428651809692,-0.13744476437568665,-0.08172417446309055,0.06824421882629395,-0.18260321021080017,2.5440772731144534e-05,0.0561407208442688,-0.22171515226364136,-0.049156915538844714,0.04258620738983154,-0.155491441488266,-0.06526993229323352,0.041525959968566895,-0.10377231240272522,-0.06341241314345325,0.019418418407440186,-0.17723703384399414,-0.004308707688835511,0.0030833184719085693,-0.20632004737854004,-0.053574506335792194,-0.0021401941776275635,-0.14211246371269226,-0.05192109956675495,0.0022318363189697266,-0.09483960270881653,-0.03611993058854068,-0.026762932538986206,-0.16787663102149963,-0.01092319763534988,-0.035367727279663086,-0.19494059681892395,-0.04169956981473888,-0.03803852200508118,-0.14437592029571533,-0.036774262928304324,-0.03147962689399719,-0.1046566367149353,-0.022616315775451312,A
0.0,0.0,0.0,0.13957184553146362,-0.060371458530426025,-0.03798581786431754,0.23615598678588867,-0.20462822914123535,-0.051978984251398686,0.2518599033355713,-0.33751434087753296,-0.06971848137654746,0.23972642421722412,-0.43775928020477295,-0.08139452464856589,0.1685786247253418,-0.3202928900718689,-0.004309721160460356,0.18759924173355103,-0.4185333847999573,-0.08026722945250953,0.18350791931152344,-0.33086979389190674,-0.12667207546510184,0.17421048879623413,-0.24702179431915283,-0.14441247411050284,0.08172070980072021,-0.31952178478240967,-0.01462203111477578,0.11109799146652222,-0.40019094944000244,-0.10266271360196555,0.11375117301940918,-0.2691424489021301,-0.13419324286260093,0.10462850332260132,-0.1726306676864624,-0.13488686211385215,-0.0019216537475585938,-0.30527329444885254,-0.03638230763353789,0.03812688589096069,-0.3683580756187439,-0.12880437202729667,0.045952677726745605,-0.23276901245117188,-0.1261696083096453,0.038848936557769775,-0.14185941219329834,-0.09830187387742484,-0.08810925483703613,-0.2791277766227722,-0.06081047780789817,-0.04082101583480835,-0.31246739625930786,-0.128277988508124,-0.024896621704101562,-0.21524304151535034,-0.12573103733338797,-0.02260524034500122,-0.14756929874420166,-0.10581462956943,A
0.0,0.0,0.0,0.13235247135162354,-0.06609272956848145,-0.027376043656886395,0.21728366613388062,-0.19525375962257385,-0.036958784842909154,0.2488342523574829,-0.31528347730636597,-0.04917959966701346,0.235507071018219,-0.40732939541339874,-0.05676922299903708,0.15853965282440186,-0.2811632752418518,-0.016175317624629315,0.17164355516433716,-0.3710860013961792,-0.08133979239505607,0.14676201343536377,-0.2827581465244293,-0.12019532271665412,0.12717962265014648,-0.19821611046791077,-0.13401486822408515,0.06771880388259888,-0.27830350399017334,-0.02343509444040137,0.08177495002746582,-0.34981364011764526,-0.09714373298925238,0.071583092212677,-0.23470085859298706,-0.11945865401071387,0.06488025188446045,-0.14209651947021484,-0.11891191550535041,-0.01325005292892456,-0.26208463311195374,-0.03864805870693999,-0.0007166266441345215,-0.3002418577671051,-0.1089690262917884,0.0009315013885498047,-0.19440782070159912,-0.10061198570770102,0.000620424747467041,-0.1189354658126831,-0.0765317464713462,-0.09330254793167114,-0.2440972626209259,-0.05615541064184981,-0.07183763384819031,-0.27304568886756897,-0.10052332379859763,-0.06917393207550049,-0.19519126415252686,-0.08982246466916877,-0.066165030002594,-0.1383608877658844,-0.07023795046848136,A
0.0,0.0,0.0,0.06844550371170044,-0.059839844703674316,-0.02531393548154881,0.115811288356781,-0.1565999686717987,-0.03412096878194859,0.1002817153930664,-0.2419520914554596,-0.04305007239484837,0.0673176646232605,-0.29950520396232605,-0.0500242293407922,0.03364795446395874,-0.22349300980567932,-0.015442764625490213,0.01574951410293579,-0.28347307443618774,-0.05553346803093007,0.034236788749694824,-0.23051536083221436,-0.08052354609274914,0.05114436149597168,-0.17951062321662903,-0.090493942849875,-0.0235612690448761,-0.20444607734680176,-0.018070896395087743,-0.0355401337146759,-0.2626555263996124,-0.0605925277402406,-0.0026728808879852295,-0.19360867142677307,-0.07513394510054638,0.018107831478118896,-0.14093798398971558,-0.07599368249678662,-0.07381787896156311,-0.17562052607536316,-0.02579126810336163,-0.08258366584777832,-0.2327079474925995,-0.07180577074790051,-0.044550299644470215,-0.1635884940624237,-0.06624730234646847,-0.023508578538894653,-0.11265456676483154,-0.05087870662713101,-0.12480318546295166,-0.1376514434814453,-0.03487582808041623,-0.1257314682006836,-0.18772947788238525,-0.06913856720233014,-0.09056591987609863,-0.13961631059646606,-0.06194566493535092,-0.0694102942943573,-0.09872204065322876,-0.047722107969761396,A
0.0,0.0,0.0,0.11455202102661133,-0.05542537569999695,-0.018117271205028374,0.18527862429618835,-0.1516568958759308,-0.023748867055019218,0.19213703274726868,-0.25327521562576294,-0.032976254662116844,0.1741676926612854,-0.3244550824165344,-0.03932102008684524,0.1301707923412323,-0.23519021272659302,0.004473433988550823,0.11900344491004944,-0.3139081746339798,-0.040285792043050606,0.11132293939590454,-0.245688796043396,-0.07074603422506698,0.11215871572494507,-0.18106162548065186,-0.08458852007015594,0.0560184121131897,-0.23410406708717346,-0.004320942172398645,0.05167475342750549,-0.3092842847108841,-0.055321782668670494,0.05456230044364929,-0.21854043006896973,-0.07659991814716705,0.054418593645095825,-0.1524844467639923,-0.08081914468630202,-0.010382086038589478,-0.2226247489452362,-0.01913521422966369,-0.013824447989463806,-0.3042576462030411,-0.06992057695015319,-0.004798069596290588,-0.21352294087409973,-0.06438532455786117,-0.00026154518127441406,-0.14970314502716064,-0.04791611417158492,-0.07700547575950623,-0.2014274299144745,-0.03554017080887206,-0.07682594656944275,-0.2672162652015686,-0.07033023222311385,-0.06118147075176239,-0.20768725872039795,-0.06292519702537902,-0.04904644191265106,-0.1581723988056183,-0.048531908383210975,A
0.0,0.0,0.0,0.11580020189285278,-0.038090258836746216,-0.015491446587589053,0.19891035556793213,-0.11934885382652283,-0.018748712833371428,0.22263240814208984,-0.21498584747314453,-0.026180905397382048,0.21225988864898682,-0.28283005952835083,-0.03264624543055561,0.15580391883850098,-0.22182795405387878,0.006189091023657056,0.16289758682250977,-0.2979934811592102,-0.03697870216831234,0.14670288562774658,-0.23587898910045624,-0.06738775513633755,0.1343933641910553,-0.1718008667230606,-0.08060843042596844,0.0863921046257019,-0.22061480581760406,-0.0025758646571603094,0.09380161762237549,-0.2951373904943466,-0.0549868262515929,0.08616086840629578,-0.20820650458335876,-0.07785120896562603,0.07495105266571045,-0.13613730669021606,-0.08197468809350994,0.023682504892349243,-0.20938828587532043,-0.016913189660158423,0.029623717069625854,-0.2783142253756523,-0.0710107266114619,0.026540100574493408,-0.1895541250705719,-0.06807724676593807,0.016868144273757935,-0.12421667575836182,-0.05176094837054279,-0.04120296239852905,-0.1935543715953827,-0.03231315977438953,-0.029593825340270996,-0.25179117918014526,-0.070510114650574,-0.027020394802093506,-0.18887095153331757,-0.06336373380884197,-0.030107110738754272,-0.1376270055770874,-0.047939314614382056,A
0.0,0.0,0.0,0.10458314418792725,-0.04787164926528931,-0.030574787114886703,0.18258869647979736,-0.16126984357833862,-0.048491263468889656,0.18782281875610352,-0.27624332904815674,-0.06399585091057247,0.16778290271759033,-0.3573249578475952,-0.0780353152054829,0.14318573474884033,-0.20533478260040283,-0.05028235324206776,0.12933164834976196,-0.31383949518203735,-0.10241697513046688,0.11178654432296753,-0.27780699729919434,-0.1291123234528584,0.10927784442901611,-0.23481512069702148,-0.1413990014094395,0.06136089563369751,-0.2047836184501648,-0.057576032062200966,0.04652923345565796,-0.3051079511642456,-0.11948827438536114,0.04445767402648926,-0.21016335487365723,-0.13610579602899975,0.04671663045883179,-0.13104784488677979,-0.13708095781984753,-0.01015019416809082,-0.19307595491409302,-0.06870100431623882,-0.026406049728393555,-0.27036052942276,-0.1307907902497334,-0.01611405611038208,-0.17525416612625122,-0.12202992074671215,-0.006034672260284424,-0.10502094030380249,-0.10270692192497677,-0.07922208309173584,-0.1748751401901245,-0.08091739349546856,-0.08074241876602173,-0.23858177661895752,-0.12545300059500164,-0.07116007804870605,-0.17649054527282715,-0.11785821401062435,-0.06102454662322998,-0.12523603439331055,-0.10336730413618511,A
0.0,0.0,0.0,0.10167199373245239,-0.05042213201522827,-0.031019201664747698,0.167982816696167,-0.1605316400527954,-0.04273869299751709,0.18402856588363647,-0.2589414715766907,-0.055354701517643434,0.17573171854019165,-0.3350140154361725,-0.06423992866140793,0.11469745635986328,-0.23090946674346924,-0.016129780723275644,0.11713540554046631,-0.30976954102516174,-0.07530813866716812,0.11096489429473877,-0.24526405334472656,-0.11141212487083862,0.10456442832946777,-0.18107908964157104,-0.12502791190010498,0.04290938377380371,-0.22444003820419312,-0.022524574934067232,0.047276854515075684,-0.29557034373283386,-0.08687551522118042,0.05044281482696533,-0.20211642980575562,-0.10858030819755982,0.050803422927856445,-0.13138800859451294,-0.10937008464199494,-0.024337828159332275,-0.2054767608642578,-0.03688794576984833,-0.020496904850006104,-0.2549620270729065,-0.10097556018692444,-0.008922219276428223,-0.16475266218185425,-0.09600403362375687,-0.005670070648193359,-0.10318821668624878,-0.07551223987204025,-0.08999785780906677,-0.18133503198623657,-0.053287932811798555,-0.08011656999588013,-0.22435253858566284,-0.09452373736959885,-0.06987267732620239,-0.16312474012374878,-0.08511267059904526,-0.06807482242584229,-0.11639070510864258,-0.06724909895521591,A
0.0,0.0,0.0,0.14669698476791382,-0.06022876501083374,-0.010880088672877264,0.23470479249954224,-0.1918964385986328,-0.020577406749964666,0.26611506938934326,-0.3296191692352295,-0.03251601407015414,0.2580428719520569,-0.4251506179571152,-0.042931169510723066,0.20828020572662354,-0.23650309443473816,-0.009032266453743887,0.20235246419906616,-0.38355183601379395,-0.052091051132322264,0.17434632778167725,-0.3263793885707855,-0.07992699393713565,0.16003406047821045,-0.25577452778816223,-0.09234650829517932,0.11632579565048218,-0.2369368076324463,-0.020478584111572218,0.11161661148071289,-0.37810489535331726,-0.06434337446177096,0.0921454131603241,-0.289237916469574,-0.08134574094498248,0.07966271042823792,-0.20778104662895203,-0.08653977909767718,0.027426421642303467,-0.22993674874305725,-0.034809984506011915,0.023033738136291504,-0.347572922706604,-0.07431441941940875,0.01912134885787964,-0.2613432705402374,-0.06564136990988345,0.016197025775909424,-0.18947985768318176,-0.0523276033409843,-0.060036301612854004,-0.22042739391326904,-0.049318548531175566,-0.05701902508735657,-0.3078761100769043,-0.07491371432030292,-0.05875957012176514,-0.2490679919719696,-0.06223340728962512,-0.05760100483894348,-0.19474640488624573,-0.04718790972316356,A
0.0,0.0,0.0,0.0871654748916626,-0.024911165237426758,-0.028706797035539466,0.16412848234176636,-0.10316115617752075,-0.03858748507698806,0.18186527490615845,-0.18646776676177979,-0.0467367848475817,0.16796016693115234,-0.25014710426330566,-0.05270390641888412,0.12450098991394043,-0.1715298891067505,-0.024412273066246826,0.12176978588104248,-0.2290228009223938,-0.06916457471450599,0.1036878228187561,-0.17412346601486206,-0.09388180878957542,0.09575241804122925,-0.12048441171646118,-0.10207077172597678,0.057267606258392334,-0.17763036489486694,-0.024676353307569343,0.05550229549407959,-0.22142571210861206,-0.07354553845723899,0.049368977546691895,-0.14519745111465454,-0.08738783803781303,0.04999750852584839,-0.0868942141532898,-0.08616092857917579,0.0009235739707946777,-0.17184889316558838,-0.030371744753921348,-0.003958284854888916,-0.20368552207946777,-0.08096963224014075,-0.007854819297790527,-0.12865066528320312,-0.07498239037593635,-0.006373882293701172,-0.07633233070373535,-0.05758304950794013,-0.05030834674835205,-0.15994912385940552,-0.037590735228860694,-0.052273690700531006,-0.19419139623641968,-0.07168016639550956,-0.05467313528060913,-0.1390119194984436,-0.06396780219873222,-0.05213433504104614,-0.09706050157546997,-0.048879255177581626,A
0.0,0.0,0.0,0.10904359817504883,-0.06887513399124146,-0.02322290918312575,0.16848671436309814,-0.19365835189819336,-0.03803304104588534,0.17947089672088623,-0.30237579345703125,-0.05367480485222842,0.16864746809005737,-0.3815156817436218,-0.0672115821995547,0.12163394689559937,-0.23370477557182312,-0.033783691809397,0.10627514123916626,-0.340023398399353,-0.0874335829772761,0.10378444194793701,-0.27992093563079834,-0.11660860373161341,0.11115515232086182,-0.2170046865940094,-0.12869761033437754,0.04313582181930542,-0.21892431378364563,-0.0446501251914313,0.03150200843811035,-0.3160632848739624,-0.10046184702299144,0.04174739122390747,-0.22815382480621338,-0.11490242822549845,0.04932749271392822,-0.1547013521194458,-0.11665458871505763,-0.03238958120346069,-0.1970871388912201,-0.060335594103555934,-0.04034227132797241,-0.2774873971939087,-0.11664357675693537,-0.02244943380355835,-0.19177541136741638,-0.10497607930086161,-0.011686086654663086,-0.12519508600234985,-0.08546768023155238,-0.10924571752548218,-0.17435097694396973,-0.07722343398712184,-0.10622209310531616,-0.2411598265171051,-0.1180485401906779,-0.08741515874862671,-0.18112903833389282,-0.10807791246555354,-0.07618486881256104,-0.12868648767471313,-0.09224396093271281,A
0.0,0.0,0.0,0.10827261209487915,-0.06458461284637451,-0.01780589547058753,0.17794984579086304,-0.19984114170074463,-0.03457314770719222,0.19176816940307617,-0.3199027180671692,-0.04934221010705642,0.17456334829330444,-0.4056798219680786,-0.06174551200172118,0.1358644962310791,-0.2201528549194336,-0.0654831479122322,0.12101489305496216,-0.37256237864494324,-0.11019230138560943,0.11334651708602905,-0.3259926736354828,-0.12435041617652587,0.11597603559494019,-0.2698231339454651,-0.12708587449094466,0.059221863746643066,-0.20647752285003662,-0.07526986550590209,0.04735457897186279,-0.34181225299835205,-0.1172973985602539,0.05786871910095215,-0.2718224823474884,-0.11571470897695235,0.06918424367904663,-0.21130329370498657,-0.11234707634946517,-0.02125227451324463,-0.19500243663787842,-0.08604274194738082,-0.02024710178375244,-0.30226415395736694,-0.13059494894048385,-0.005261778831481934,-0.22769802808761597,-0.1108962173392456,0.004632711410522461,-0.16740775108337402,-0.09202201169034652,-0.10592865943908691,-0.1899757981300354,-0.09662931662103347,-0.08570694923400879,-0.2732614576816559,-0.13139888148805312,-0.07472407817840576,-0.21491974592208862,-0.11776425194045714,-0.07285082340240479,-0.1643797755241394,-0.10288778197070769,A
